label:v(.5)
80001
16.85	-67.3766
16.875	-67.3738
16.9	-67.3709
16.925	-67.3681
16.95	-67.3652
16.975	-67.3624
17	-67.3595
17.025	-67.3567
17.05	-67.3538
17.075	-67.351
17.1	-67.3481
17.125	-67.3453
17.15	-67.3425
17.175	-67.3396
17.2	-67.3368
17.225	-67.334
17.25	-67.3311
17.275	-67.3283
17.3	-67.3255
17.325	-67.3226
17.35	-67.3198
17.375	-67.317
17.4	-67.3142
17.425	-67.3114
17.45	-67.3085
17.475	-67.3057
17.5	-67.3029
17.525	-67.3001
17.55	-67.2973
17.575	-67.2945
17.6	-67.2917
17.625	-67.2889
17.65	-67.2861
17.675	-67.2833
17.7	-67.2805
17.725	-67.2777
17.75	-67.2749
17.775	-67.2721
17.8	-67.2693
17.825	-67.2665
17.85	-67.2637
17.875	-67.2609
17.9	-67.2581
17.925	-67.2553
17.95	-67.2525
17.975	-67.2497
18	-67.247
18.025	-67.2442
18.05	-67.2414
18.075	-67.2386
18.1	-67.2359
18.125	-67.2331
18.15	-67.2303
18.175	-67.2275
18.2	-67.2248
18.225	-67.222
18.25	-67.2192
18.275	-67.2165
18.3	-67.2137
18.325	-67.211
18.35	-67.2082
18.375	-67.2054
18.4	-67.2027
18.425	-67.1999
18.45	-67.1972
18.475	-67.1944
18.5	-67.1917
18.525	-67.1889
18.55	-67.1862
18.575	-67.1834
18.6	-67.1807
18.625	-67.1779
18.65	-67.1752
18.675	-67.1725
18.7	-67.1697
18.725	-67.167
18.75	-67.1643
18.775	-67.1615
18.8	-67.1588
18.825	-67.1561
18.85	-67.1533
18.875	-67.1506
18.9	-67.1479
18.925	-67.1452
18.95	-67.1424
18.975	-67.1397
19	-67.137
19.025	-67.1343
19.05	-67.1316
19.075	-67.1288
19.1	-67.1261
19.125	-67.1234
19.15	-67.1207
19.175	-67.118
19.2	-67.1153
19.225	-67.1126
19.25	-67.1099
19.275	-67.1072
19.3	-67.1045
19.325	-67.1018
19.35	-67.0991
19.375	-67.0964
19.4	-67.0937
19.425	-67.091
19.45	-67.0883
19.475	-67.0856
19.5	-67.0829
19.525	-67.0802
19.55	-67.0776
19.575	-67.0749
19.6	-67.0722
19.625	-67.0695
19.65	-67.0668
19.675	-67.0641
19.7	-67.0615
19.725	-67.0588
19.75	-67.0561
19.775	-67.0535
19.8	-67.0508
19.825	-67.0481
19.85	-67.0454
19.875	-67.0428
19.9	-67.0401
19.925	-67.0374
19.95	-67.0348
19.975	-67.0321
20	-67.0295
20.025	-67.0268
20.05	-67.0242
20.075	-67.0215
20.1	-67.0188
20.125	-67.0162
20.15	-67.0135
20.175	-67.0109
20.2	-67.0082
20.225	-67.0056
20.25	-67.003
20.275	-67.0003
20.3	-66.9977
20.325	-66.995
20.35	-66.9924
20.375	-66.9898
20.4	-66.9871
20.425	-66.9845
20.45	-66.9818
20.475	-66.9792
20.5	-66.9766
20.525	-66.974
20.55	-66.9713
20.575	-66.9687
20.6	-66.9661
20.625	-66.9635
20.65	-66.9608
20.675	-66.9582
20.7	-66.9556
20.725	-66.953
20.75	-66.9504
20.775	-66.9478
20.8	-66.9451
20.825	-66.9425
20.85	-66.9399
20.875	-66.9373
20.9	-66.9347
20.925	-66.9321
20.95	-66.9295
20.975	-66.9269
21	-66.9243
21.025	-66.9217
21.05	-66.9191
21.075	-66.9165
21.1	-66.9139
21.125	-66.9113
21.15	-66.9087
21.175	-66.9061
21.2	-66.9035
21.225	-66.901
21.25	-66.8984
21.275	-66.8958
21.3	-66.8932
21.325	-66.8906
21.35	-66.888
21.375	-66.8855
21.4	-66.8829
21.425	-66.8803
21.45	-66.8777
21.475	-66.8752
21.5	-66.8726
21.525	-66.87
21.55	-66.8674
21.575	-66.8649
21.6	-66.8623
21.625	-66.8597
21.65	-66.8572
21.675	-66.8546
21.7	-66.8521
21.725	-66.8495
21.75	-66.8469
21.775	-66.8444
21.8	-66.8418
21.825	-66.8393
21.85	-66.8367
21.875	-66.8342
21.9	-66.8316
21.925	-66.8291
21.95	-66.8265
21.975	-66.824
22	-66.8214
22.025	-66.8189
22.05	-66.8163
22.075	-66.8138
22.1	-66.8113
22.125	-66.8087
22.15	-66.8062
22.175	-66.8037
22.2	-66.8011
22.225	-66.7986
22.25	-66.7961
22.275	-66.7935
22.3	-66.791
22.325	-66.7885
22.35	-66.786
22.375	-66.7834
22.4	-66.7809
22.425	-66.7784
22.45	-66.7759
22.475	-66.7734
22.5	-66.7708
22.525	-66.7683
22.55	-66.7658
22.575	-66.7633
22.6	-66.7608
22.625	-66.7583
22.65	-66.7558
22.675	-66.7533
22.7	-66.7508
22.725	-66.7483
22.75	-66.7458
22.775	-66.7433
22.8	-66.7408
22.825	-66.7383
22.85	-66.7358
22.875	-66.7333
22.9	-66.7308
22.925	-66.7283
22.95	-66.7258
22.975	-66.7233
23	-66.7208
23.025	-66.7183
23.05	-66.7158
23.075	-66.7134
23.1	-66.7109
23.125	-66.7084
23.15	-66.7059
23.175	-66.7034
23.2	-66.701
23.225	-66.6985
23.25	-66.696
23.275	-66.6935
23.3	-66.6911
23.325	-66.6886
23.35	-66.6861
23.375	-66.6837
23.4	-66.6812
23.425	-66.6787
23.45	-66.6763
23.475	-66.6738
23.5	-66.6713
23.525	-66.6689
23.55	-66.6664
23.575	-66.664
23.6	-66.6615
23.625	-66.659
23.65	-66.6566
23.675	-66.6542
23.7	-66.6517
23.725	-66.6493
23.75	-66.6468
23.775	-66.6444
23.8	-66.6419
23.825	-66.6395
23.85	-66.637
23.875	-66.6346
23.9	-66.6322
23.925	-66.6297
23.95	-66.6273
23.975	-66.6248
24	-66.6224
24.025	-66.62
24.05	-66.6176
24.075	-66.6151
24.1	-66.6127
24.125	-66.6103
24.15	-66.6078
24.175	-66.6054
24.2	-66.603
24.225	-66.6006
24.25	-66.5982
24.275	-66.5957
24.3	-66.5933
24.325	-66.5909
24.35	-66.5885
24.375	-66.5861
24.4	-66.5837
24.425	-66.5813
24.45	-66.5789
24.475	-66.5764
24.5	-66.574
24.525	-66.5716
24.55	-66.5692
24.575	-66.5668
24.6	-66.5644
24.625	-66.562
24.65	-66.5596
24.675	-66.5572
24.7	-66.5548
24.725	-66.5525
24.75	-66.5501
24.775	-66.5477
24.8	-66.5453
24.825	-66.5429
24.85	-66.5405
24.875	-66.5381
24.9	-66.5357
24.925	-66.5334
24.95	-66.531
24.975	-66.5286
25	-66.5262
25.025	-66.5238
25.05	-66.5215
25.075	-66.5191
25.1	-66.5167
25.125	-66.5144
25.15	-66.512
25.175	-66.5096
25.2	-66.5072
25.225	-66.5049
25.25	-66.5025
25.275	-66.5002
25.3	-66.4978
25.325	-66.4954
25.35	-66.4931
25.375	-66.4907
25.4	-66.4884
25.425	-66.486
25.45	-66.4837
25.475	-66.4813
25.5	-66.479
25.525	-66.4766
25.55	-66.4743
25.575	-66.4719
25.6	-66.4696
25.625	-66.4672
25.65	-66.4649
25.675	-66.4625
25.7	-66.4602
25.725	-66.4579
25.75	-66.4555
25.775	-66.4532
25.8	-66.4508
25.825	-66.4485
25.85	-66.4462
25.875	-66.4439
25.9	-66.4415
25.925	-66.4392
25.95	-66.4369
25.975	-66.4345
26	-66.4322
26.025	-66.4299
26.05	-66.4276
26.075	-66.4253
26.1	-66.4229
26.125	-66.4206
26.15	-66.4183
26.175	-66.416
26.2	-66.4137
26.225	-66.4114
26.25	-66.4091
26.275	-66.4068
26.3	-66.4044
26.325	-66.4021
26.35	-66.3998
26.375	-66.3975
26.4	-66.3952
26.425	-66.3929
26.45	-66.3906
26.475	-66.3883
26.5	-66.386
26.525	-66.3838
26.55	-66.3815
26.575	-66.3792
26.6	-66.3769
26.625	-66.3746
26.65	-66.3723
26.675	-66.37
26.7	-66.3677
26.725	-66.3654
26.75	-66.3632
26.775	-66.3609
26.8	-66.3586
26.825	-66.3563
26.85	-66.354
26.875	-66.3518
26.9	-66.3495
26.925	-66.3472
26.95	-66.3449
26.975	-66.3427
27	-66.3404
27.025	-66.3381
27.05	-66.3359
27.075	-66.3336
27.1	-66.3313
27.125	-66.3291
27.15	-66.3268
27.175	-66.3246
27.2	-66.3223
27.225	-66.32
27.25	-66.3178
27.275	-66.3155
27.3	-66.3133
27.325	-66.311
27.35	-66.3088
27.375	-66.3065
27.4	-66.3043
27.425	-66.302
27.45	-66.2998
27.475	-66.2975
27.5	-66.2953
27.525	-66.2931
27.55	-66.2908
27.575	-66.2886
27.6	-66.2863
27.625	-66.2841
27.65	-66.2819
27.675	-66.2796
27.7	-66.2774
27.725	-66.2752
27.75	-66.2729
27.775	-66.2707
27.8	-66.2685
27.825	-66.2663
27.85	-66.264
27.875	-66.2618
27.9	-66.2596
27.925	-66.2574
27.95	-66.2551
27.975	-66.2529
28	-66.2507
28.025	-66.2485
28.05	-66.2463
28.075	-66.2441
28.1	-66.2419
28.125	-66.2396
28.15	-66.2374
28.175	-66.2352
28.2	-66.233
28.225	-66.2308
28.25	-66.2286
28.275	-66.2264
28.3	-66.2242
28.325	-66.222
28.35	-66.2198
28.375	-66.2176
28.4	-66.2154
28.425	-66.2132
28.45	-66.211
28.475	-66.2088
28.5	-66.2066
28.525	-66.2045
28.55	-66.2023
28.575	-66.2001
28.6	-66.1979
28.625	-66.1957
28.65	-66.1935
28.675	-66.1913
28.7	-66.1892
28.725	-66.187
28.75	-66.1848
28.775	-66.1826
28.8	-66.1805
28.825	-66.1783
