time,neg60pA,neg30pA,0pA,30pA,60pA,90pA,120pA,150pA,180pA,210pA,240pA
0.46795,-0.064684,-0.064935,-0.065098,-0.065018,-0.06515,-0.06503,-0.065102,-0.065272,-0.064892,-0.065234,-0.064941
0.468,-0.064693,-0.064938,-0.065089,-0.065018,-0.065129,-0.065027,-0.065099,-0.065272,-0.064874,-0.065222,-0.064941
0.46805,-0.064718,-0.064944,-0.065095,-0.065,-0.065116,-0.065005,-0.065111,-0.065269,-0.064865,-0.065219,-0.064941
0.4681,-0.06473,-0.06495,-0.065101,-0.064984,-0.065113,-0.065005,-0.065124,-0.065279,-0.064886,-0.065225,-0.064941
0.46815,-0.064751,-0.064935,-0.065113,-0.064975,-0.06511,-0.065005,-0.065136,-0.065288,-0.064895,-0.065201,-0.06495
0.4682,-0.06476,-0.064923,-0.065113,-0.064963,-0.065132,-0.065005,-0.065148,-0.065288,-0.064895,-0.065176,-0.064953
0.46825,-0.064769,-0.06492,-0.065101,-0.064951,-0.06515,-0.065018,-0.065157,-0.065276,-0.064899,-0.065176,-0.064959
0.4683,-0.064751,-0.064923,-0.065085,-0.064951,-0.065153,-0.065005,-0.065166,-0.065272,-0.064905,-0.065185,-0.064947
0.46835,-0.064742,-0.064926,-0.065064,-0.06496,-0.065153,-0.065008,-0.065148,-0.065257,-0.064929,-0.065198,-0.064935
0.4684,-0.064748,-0.064907,-0.065058,-0.064984,-0.065119,-0.065024,-0.065117,-0.065254,-0.06496,-0.065216,-0.064919
0.46845,-0.064736,-0.064892,-0.065046,-0.064987,-0.065113,-0.065039,-0.065099,-0.065269,-0.064978,-0.065216,-0.064901
0.4685,-0.06476,-0.064898,-0.065046,-0.064997,-0.065116,-0.065048,-0.065096,-0.065272,-0.064975,-0.065201,-0.064886
0.46855,-0.064776,-0.064907,-0.065043,-0.065015,-0.065132,-0.065045,-0.06512,-0.065282,-0.064966,-0.065182,-0.064895
0.4686,-0.064776,-0.064904,-0.065031,-0.065036,-0.065153,-0.06506,-0.065142,-0.065272,-0.064947,-0.065198,-0.064895
0.46865,-0.064754,-0.064898,-0.065012,-0.065045,-0.065144,-0.065072,-0.065151,-0.065279,-0.064929,-0.065207,-0.064883
0.4687,-0.064748,-0.064901,-0.065012,-0.065024,-0.065141,-0.065069,-0.065148,-0.065285,-0.06492,-0.065225,-0.06487
0.46875,-0.064733,-0.06491,-0.065027,-0.064997,-0.065141,-0.065054,-0.065148,-0.065309,-0.064917,-0.065225,-0.064867
0.4688,-0.064736,-0.06492,-0.065049,-0.064978,-0.065141,-0.065042,-0.06513,-0.065334,-0.064914,-0.065213,-0.064886
0.46885,-0.064736,-0.064932,-0.065064,-0.064975,-0.06515,-0.065039,-0.065114,-0.065337,-0.06492,-0.065213,-0.064916
0.4689,-0.064742,-0.064929,-0.06507,-0.064984,-0.065153,-0.065036,-0.065093,-0.065324,-0.064926,-0.065225,-0.064947
0.46895,-0.064751,-0.064923,-0.065064,-0.065009,-0.065138,-0.065027,-0.065072,-0.065306,-0.064935,-0.06525,-0.064962
0.469,-0.064745,-0.064929,-0.065064,-0.065021,-0.065113,-0.065024,-0.065075,-0.065266,-0.064938,-0.065262,-0.064971
0.46905,-0.064736,-0.064932,-0.065082,-0.065033,-0.065101,-0.065005,-0.065099,-0.06523,-0.064941,-0.065253,-0.064965
0.4691,-0.064736,-0.064935,-0.065076,-0.065033,-0.065092,-0.065005,-0.065108,-0.065224,-0.06495,-0.065247,-0.064965
0.46915,-0.06473,-0.064932,-0.065067,-0.065048,-0.065086,-0.065011,-0.065099,-0.065224,-0.064941,-0.065237,-0.064959
0.4692,-0.064718,-0.064923,-0.065061,-0.065051,-0.065092,-0.065021,-0.06509,-0.065236,-0.06492,-0.065231,-0.064977
0.46925,-0.064711,-0.06491,-0.065046,-0.065048,-0.065092,-0.065033,-0.065084,-0.065236,-0.06492,-0.065237,-0.064983
0.4693,-0.064699,-0.064898,-0.06504,-0.06503,-0.065101,-0.065048,-0.065084,-0.065218,-0.064929,-0.065247,-0.064996
0.46935,-0.064705,-0.064883,-0.06504,-0.065033,-0.065104,-0.065066,-0.065081,-0.065202,-0.064941,-0.065259,-0.064999
0.4694,-0.064724,-0.06488,-0.06504,-0.06503,-0.065113,-0.065079,-0.065075,-0.065187,-0.06499,-0.065253,-0.065011
0.46945,-0.064736,-0.064883,-0.065052,-0.065009,-0.065122,-0.065094,-0.065069,-0.065211,-0.064999,-0.065225,-0.06502
0.4695,-0.064736,-0.064886,-0.065046,-0.064994,-0.065125,-0.065085,-0.065062,-0.065218,-0.06499,-0.065213,-0.065041
0.46955,-0.064736,-0.064889,-0.065024,-0.065012,-0.065144,-0.065076,-0.065062,-0.065218,-0.06499,-0.065204,-0.06506
0.4696,-0.064754,-0.064889,-0.065015,-0.065055,-0.065138,-0.065054,-0.065081,-0.065221,-0.064993,-0.065204,-0.065075
0.46965,-0.064773,-0.064892,-0.065027,-0.065094,-0.065144,-0.065048,-0.065084,-0.065221,-0.06499,-0.065192,-0.065057
0.4697,-0.064785,-0.064907,-0.065027,-0.065109,-0.065129,-0.065054,-0.065084,-0.065224,-0.065011,-0.065192,-0.065032
0.46975,-0.064782,-0.06492,-0.065034,-0.065109,-0.06511,-0.065042,-0.065084,-0.065211,-0.065005,-0.065207,-0.064999
0.4698,-0.064773,-0.064929,-0.065024,-0.065103,-0.065122,-0.065024,-0.065059,-0.065196,-0.065005,-0.065213,-0.064986
0.46985,-0.064769,-0.064901,-0.065018,-0.065076,-0.065122,-0.065014,-0.065062,-0.065175,-0.065008,-0.065219,-0.064983
0.4699,-0.064748,-0.064889,-0.065027,-0.065045,-0.065122,-0.065014,-0.06505,-0.065175,-0.065027,-0.065231,-0.064983
0.46995,-0.064763,-0.064886,-0.065034,-0.065027,-0.065104,-0.065024,-0.06505,-0.065187,-0.065048,-0.065225,-0.064989
0.47,-0.064779,-0.064895,-0.065034,-0.06503,-0.065113,-0.065042,-0.065056,-0.065199,-0.065072,-0.065228,-0.064989
0.47005,-0.064785,-0.064904,-0.065034,-0.065012,-0.065101,-0.065027,-0.065062,-0.065199,-0.065066,-0.065219,-0.064971
0.4701,-0.064773,-0.064907,-0.065034,-0.065009,-0.065086,-0.065024,-0.065059,-0.065205,-0.065048,-0.065237,-0.06495
0.47015,-0.064754,-0.06491,-0.065024,-0.065006,-0.065092,-0.06503,-0.065069,-0.065211,-0.065045,-0.065243,-0.06495
0.4702,-0.064751,-0.064898,-0.065015,-0.065009,-0.065098,-0.065039,-0.065069,-0.065221,-0.065033,-0.06524,-0.064953
0.47025,-0.064754,-0.064877,-0.065012,-0.065015,-0.065095,-0.065048,-0.065069,-0.065233,-0.06503,-0.065219,-0.06495
0.4703,-0.064766,-0.064874,-0.065,-0.065021,-0.065095,-0.065039,-0.065062,-0.065224,-0.065039,-0.065225,-0.064947
0.47035,-0.064769,-0.064871,-0.065006,-0.065024,-0.06508,-0.065027,-0.065072,-0.065224,-0.065039,-0.065231,-0.064953
0.4704,-0.064773,-0.064877,-0.065009,-0.065036,-0.065064,-0.06503,-0.065069,-0.065215,-0.065027,-0.065231,-0.064953
0.47045,-0.06476,-0.064886,-0.065,-0.065015,-0.065052,-0.065027,-0.065056,-0.065205,-0.065027,-0.065207,-0.06495
0.4705,-0.064739,-0.064883,-0.064991,-0.065015,-0.065046,-0.065024,-0.065062,-0.065205,-0.065011,-0.065185,-0.064947
0.47055,-0.06473,-0.064883,-0.064973,-0.065018,-0.065055,-0.065021,-0.065066,-0.065215,-0.065002,-0.065176,-0.064935
0.4706,-0.064742,-0.06488,-0.064966,-0.06503,-0.065055,-0.065021,-0.065075,-0.065211,-0.064999,-0.065176,-0.064932
0.47065,-0.064745,-0.064883,-0.064966,-0.065039,-0.065046,-0.065036,-0.065087,-0.065202,-0.06499,-0.065201,-0.064944
0.4707,-0.064736,-0.064904,-0.064969,-0.065036,-0.065025,-0.065036,-0.065084,-0.065193,-0.064999,-0.065213,-0.064959
0.47075,-0.064733,-0.064907,-0.064979,-0.065027,-0.065025,-0.065042,-0.065072,-0.065193,-0.064996,-0.065225,-0.064974
0.4708,-0.064721,-0.064907,-0.065,-0.06503,-0.065034,-0.065042,-0.06505,-0.065199,-0.06499,-0.065216,-0.064996
0.47085,-0.064718,-0.064904,-0.065015,-0.065018,-0.065058,-0.065042,-0.065023,-0.065202,-0.065018,-0.065192,-0.064986
0.4709,-0.064727,-0.064901,-0.065015,-0.065021,-0.065074,-0.065033,-0.065011,-0.065211,-0.065036,-0.065176,-0.06498
0.47095,-0.064742,-0.064898,-0.064994,-0.065027,-0.065068,-0.065027,-0.065026,-0.065224,-0.065057,-0.065164,-0.064971
0.471,-0.064754,-0.06491,-0.064988,-0.065036,-0.065077,-0.065024,-0.06505,-0.065242,-0.06506,-0.065164,-0.06495
0.47105,-0.064769,-0.064932,-0.065,-0.065042,-0.065064,-0.065021,-0.065062,-0.065257,-0.065039,-0.065158,-0.064935
0.4711,-0.064788,-0.064947,-0.065015,-0.065042,-0.065046,-0.065008,-0.065066,-0.065254,-0.065002,-0.065167,-0.064922
0.47115,-0.0648,-0.064959,-0.065024,-0.065055,-0.065022,-0.065005,-0.065059,-0.065242,-0.064987,-0.065173,-0.064935
0.4712,-0.064803,-0.064953,-0.065037,-0.065058,-0.064991,-0.065011,-0.065038,-0.065257,-0.064978,-0.065167,-0.064941
0.47125,-0.064809,-0.064935,-0.06504,-0.065048,-0.064982,-0.06503,-0.065032,-0.065272,-0.064975,-0.065152,-0.064925
0.4713,-0.064806,-0.064923,-0.065027,-0.065021,-0.064994,-0.065039,-0.065017,-0.065285,-0.064987,-0.065164,-0.064932
0.47135,-0.064797,-0.06491,-0.065,-0.065003,-0.065016,-0.065042,-0.065011,-0.065306,-0.065002,-0.065158,-0.064935
0.4714,-0.064794,-0.064917,-0.064994,-0.065012,-0.065013,-0.065036,-0.065008,-0.065303,-0.065014,-0.065158,-0.064941
0.47145,-0.064794,-0.064935,-0.064979,-0.065027,-0.065022,-0.06503,-0.064998,-0.065297,-0.065008,-0.065164,-0.064959
0.4715,-0.064797,-0.064929,-0.064988,-0.065024,-0.065022,-0.065021,-0.064998,-0.065282,-0.065018,-0.065179,-0.064968
0.47155,-0.064815,-0.064935,-0.065015,-0.065024,-0.065037,-0.064996,-0.065001,-0.065269,-0.065018,-0.065195,-0.064983
0.4716,-0.064824,-0.064929,-0.065046,-0.065006,-0.065055,-0.06499,-0.064998,-0.065257,-0.06503,-0.065185,-0.064974
0.47165,-0.064834,-0.064935,-0.065058,-0.064972,-0.065074,-0.064987,-0.064989,-0.06526,-0.065027,-0.065173,-0.064968
0.4717,-0.064861,-0.064932,-0.065058,-0.064966,-0.06508,-0.064999,-0.064998,-0.065263,-0.065036,-0.065164,-0.064965
0.47175,-0.06487,-0.064929,-0.065049,-0.064975,-0.06508,-0.06503,-0.065008,-0.06526,-0.065024,-0.065149,-0.064965
0.4718,-0.064864,-0.064929,-0.065052,-0.065009,-0.065055,-0.065054,-0.065026,-0.065251,-0.065014,-0.065149,-0.064968
0.47185,-0.064861,-0.064929,-0.065052,-0.065018,-0.065043,-0.065063,-0.06502,-0.065251,-0.065011,-0.065146,-0.064968
0.4719,-0.06487,-0.06491,-0.065046,-0.065024,-0.065022,-0.065054,-0.065011,-0.065257,-0.065005,-0.065137,-0.064938
0.47195,-0.064861,-0.06491,-0.065046,-0.065018,-0.065016,-0.065042,-0.064986,-0.065272,-0.065024,-0.065149,-0.064904
0.472,-0.064837,-0.064923,-0.065055,-0.065006,-0.065031,-0.065048,-0.064962,-0.065282,-0.065014,-0.065155,-0.064898
0.47205,-0.064824,-0.064935,-0.065064,-0.06499,-0.065055,-0.06506,-0.064943,-0.065269,-0.065014,-0.065182,-0.06491
0.4721,-0.064815,-0.064935,-0.065055,-0.064975,-0.065061,-0.065051,-0.06494,-0.065251,-0.065027,-0.065192,-0.064944
0.47215,-0.064834,-0.064935,-0.06504,-0.064969,-0.065058,-0.065036,-0.064953,-0.065251,-0.065039,-0.065195,-0.064959
0.4722,-0.064849,-0.064935,-0.065021,-0.064987,-0.065068,-0.065024,-0.064974,-0.065242,-0.065042,-0.065173,-0.064965
0.47225,-0.064855,-0.064935,-0.065009,-0.065012,-0.065077,-0.065014,-0.064977,-0.065257,-0.06506,-0.065155,-0.064953
0.4723,-0.064867,-0.064935,-0.064997,-0.065024,-0.065074,-0.065033,-0.064983,-0.065272,-0.065079,-0.065146,-0.064962
0.47235,-0.064864,-0.064923,-0.064988,-0.065015,-0.065104,-0.065045,-0.064977,-0.065272,-0.06506,-0.065149,-0.064956
0.4724,-0.064858,-0.064917,-0.064991,-0.065006,-0.065116,-0.065057,-0.064974,-0.065282,-0.065033,-0.065167,-0.064959
0.47245,-0.064849,-0.064917,-0.065,-0.064994,-0.065122,-0.065054,-0.064977,-0.065282,-0.065005,-0.065167,-0.064962
0.4725,-0.064849,-0.064926,-0.065012,-0.065006,-0.06511,-0.065039,-0.06498,-0.065272,-0.064996,-0.065143,-0.064965
0.47255,-0.064861,-0.064938,-0.065006,-0.065015,-0.065098,-0.065021,-0.064974,-0.065272,-0.06499,-0.065127,-0.064959
0.4726,-0.064882,-0.064941,-0.064985,-0.065003,-0.06508,-0.065024,-0.064977,-0.065272,-0.06499,-0.065121,-0.064968
0.47265,-0.064892,-0.064953,-0.064982,-0.064984,-0.065058,-0.06503,-0.064965,-0.065263,-0.06499,-0.065127,-0.064959
0.4727,-0.064895,-0.064959,-0.064982,-0.064975,-0.065037,-0.065027,-0.064956,-0.065248,-0.064987,-0.065121,-0.06495
0.47275,-0.064892,-0.064947,-0.064979,-0.064984,-0.065019,-0.065036,-0.064965,-0.065248,-0.064996,-0.065115,-0.064938
0.4728,-0.064882,-0.064935,-0.064982,-0.065,-0.065028,-0.065048,-0.064962,-0.06526,-0.065008,-0.065127,-0.064938
0.47285,-0.064876,-0.064935,-0.065003,-0.065006,-0.065037,-0.065054,-0.064956,-0.065269,-0.065027,-0.065121,-0.064922
0.4729,-0.064876,-0.064941,-0.065006,-0.065,-0.06504,-0.065054,-0.064946,-0.065272,-0.065027,-0.065127,-0.064928
0.47295,-0.064876,-0.064947,-0.064997,-0.064975,-0.065049,-0.065072,-0.06494,-0.065279,-0.065024,-0.065112,-0.064922
0.473,-0.064873,-0.064935,-0.064985,-0.064957,-0.065058,-0.065079,-0.064943,-0.065272,-0.065027,-0.065103,-0.064944
0.47305,-0.064879,-0.064935,-0.064966,-0.064957,-0.065064,-0.0651,-0.064946,-0.065257,-0.065036,-0.065094,-0.064953
0.4731,-0.064879,-0.064941,-0.064951,-0.064972,-0.065055,-0.065121,-0.064962,-0.065248,-0.065027,-0.065109,-0.064956
0.47315,-0.064882,-0.06495,-0.064948,-0.064975,-0.065034,-0.06513,-0.064971,-0.065254,-0.065039,-0.065127,-0.064953
0.4732,-0.064888,-0.064953,-0.064951,-0.064963,-0.065022,-0.065124,-0.064971,-0.065251,-0.065027,-0.06514,-0.064953
0.47325,-0.064888,-0.064965,-0.064957,-0.064957,-0.065016,-0.065115,-0.064974,-0.065233,-0.065021,-0.065149,-0.064956
0.4733,-0.064898,-0.064971,-0.064969,-0.064975,-0.065006,-0.065103,-0.064977,-0.065224,-0.064996,-0.065164,-0.064956
0.47335,-0.064892,-0.064978,-0.064979,-0.064978,-0.065003,-0.065085,-0.06498,-0.065215,-0.064987,-0.065167,-0.064953
0.4734,-0.064882,-0.064981,-0.064985,-0.064987,-0.064988,-0.065082,-0.06498,-0.065218,-0.064966,-0.065176,-0.064947
0.47345,-0.064892,-0.064981,-0.064988,-0.06499,-0.065,-0.065094,-0.064971,-0.065236,-0.064966,-0.065176,-0.064938
0.4735,-0.064895,-0.064987,-0.065,-0.06499,-0.065022,-0.065109,-0.064965,-0.065248,-0.06499,-0.065173,-0.064941
0.47355,-0.064904,-0.064968,-0.065015,-0.064997,-0.065019,-0.065115,-0.064953,-0.065266,-0.064993,-0.065164,-0.064944
0.4736,-0.064919,-0.064953,-0.065027,-0.065006,-0.065016,-0.0651,-0.064965,-0.065254,-0.064987,-0.065161,-0.064947
0.47365,-0.064931,-0.06495,-0.065018,-0.065,-0.065013,-0.065063,-0.064989,-0.065254,-0.065008,-0.065146,-0.064947
0.4737,-0.064925,-0.064947,-0.065015,-0.064981,-0.064997,-0.065036,-0.06502,-0.065239,-0.065033,-0.06514,-0.064941
0.47375,-0.064925,-0.06495,-0.065006,-0.064978,-0.064991,-0.06503,-0.065029,-0.065254,-0.065048,-0.065134,-0.064938
0.4738,-0.064934,-0.064935,-0.064988,-0.064994,-0.064982,-0.065054,-0.06502,-0.065272,-0.065048,-0.065143,-0.064947
0.47385,-0.064931,-0.064935,-0.064963,-0.064994,-0.064994,-0.065063,-0.065011,-0.065282,-0.065051,-0.065149,-0.06495
0.4739,-0.064922,-0.064935,-0.064966,-0.065006,-0.065003,-0.065079,-0.065017,-0.065272,-0.065045,-0.065164,-0.064932
0.47395,-0.064907,-0.064938,-0.064966,-0.065021,-0.065013,-0.0651,-0.064995,-0.065272,-0.065048,-0.065179,-0.064922
0.474,-0.064895,-0.06495,-0.064979,-0.065033,-0.065028,-0.065094,-0.064974,-0.065279,-0.065027,-0.065207,-0.064919
0.47405,-0.064885,-0.064968,-0.064991,-0.065024,-0.065034,-0.065097,-0.064977,-0.065297,-0.065011,-0.065225,-0.064913
0.4741,-0.064892,-0.064971,-0.065003,-0.065021,-0.065043,-0.065072,-0.06498,-0.065291,-0.065014,-0.065234,-0.064916
0.47415,-0.064898,-0.064984,-0.064997,-0.06499,-0.065052,-0.065054,-0.064986,-0.065266,-0.065021,-0.065243,-0.064916
0.4742,-0.064904,-0.064987,-0.064991,-0.064978,-0.065043,-0.065048,-0.064998,-0.065251,-0.06503,-0.065247,-0.064913
0.47425,-0.064913,-0.064984,-0.064973,-0.064984,-0.065022,-0.065054,-0.064983,-0.065224,-0.065054,-0.065243,-0.064898
0.4743,-0.064925,-0.064987,-0.06496,-0.064994,-0.065022,-0.06506,-0.064977,-0.065202,-0.065066,-0.065231,-0.064895
0.47435,-0.06494,-0.064999,-0.064942,-0.064978,-0.065031,-0.065076,-0.064986,-0.065199,-0.065057,-0.065207,-0.064907
0.4744,-0.064931,-0.065008,-0.064942,-0.064969,-0.065034,-0.065094,-0.06498,-0.065193,-0.065048,-0.06521,-0.064928
0.47445,-0.064925,-0.064993,-0.064945,-0.064966,-0.065028,-0.065091,-0.064983,-0.065199,-0.065036,-0.065201,-0.064932
0.4745,-0.064925,-0.064999,-0.064963,-0.064984,-0.065013,-0.065079,-0.064977,-0.065211,-0.065033,-0.065182,-0.06495
0.47455,-0.064931,-0.065014,-0.064973,-0.065003,-0.065006,-0.065066,-0.06498,-0.065211,-0.065024,-0.065167,-0.064956
0.4746,-0.06494,-0.06502,-0.064982,-0.065006,-0.065013,-0.065069,-0.064995,-0.065215,-0.065008,-0.06514,-0.064944
0.47465,-0.06495,-0.065033,-0.06496,-0.065006,-0.065016,-0.065088,-0.065014,-0.065221,-0.06499,-0.065127,-0.064938
0.4747,-0.06494,-0.065054,-0.064948,-0.065012,-0.065025,-0.065112,-0.065041,-0.065211,-0.064978,-0.065118,-0.064938
0.47475,-0.064928,-0.065054,-0.064936,-0.065015,-0.065031,-0.065103,-0.065047,-0.065218,-0.064957,-0.065121,-0.064928
0.4748,-0.064919,-0.065057,-0.064927,-0.065015,-0.065037,-0.065072,-0.065035,-0.065224,-0.064944,-0.065109,-0.064922
0.47485,-0.064922,-0.065051,-0.064933,-0.065015,-0.065034,-0.065051,-0.065035,-0.065233,-0.064941,-0.065112,-0.064941
0.4749,-0.064907,-0.065048,-0.064936,-0.065009,-0.065028,-0.065042,-0.065038,-0.065233,-0.06496,-0.0651,-0.064947
0.47495,-0.064907,-0.065026,-0.064942,-0.064994,-0.065046,-0.065036,-0.065041,-0.065224,-0.064981,-0.065079,-0.06495
0.475,-0.064928,-0.065014,-0.06493,-0.06499,-0.065055,-0.065054,-0.06505,-0.065224,-0.064969,-0.065079,-0.064944
0.47505,-0.064922,-0.065005,-0.064918,-0.065009,-0.065049,-0.065051,-0.06505,-0.065221,-0.06496,-0.065088,-0.064941
0.4751,-0.064922,-0.064999,-0.064918,-0.065015,-0.065034,-0.065051,-0.06505,-0.065205,-0.064947,-0.065088,-0.064938
0.47515,-0.064913,-0.06499,-0.064945,-0.065006,-0.065028,-0.06506,-0.065059,-0.06519,-0.064966,-0.065073,-0.064941
0.4752,-0.064922,-0.064978,-0.064954,-0.06499,-0.065031,-0.065045,-0.065081,-0.065184,-0.064987,-0.065054,-0.064941
0.47525,-0.064913,-0.064956,-0.064951,-0.064975,-0.065031,-0.065039,-0.06509,-0.065175,-0.064996,-0.065024,-0.064944
0.4753,-0.064919,-0.064947,-0.064936,-0.06496,-0.065025,-0.065027,-0.065081,-0.065163,-0.065005,-0.065015,-0.064947
0.47535,-0.064931,-0.064947,-0.06493,-0.064966,-0.065019,-0.065018,-0.065075,-0.065153,-0.065008,-0.065018,-0.064938
0.4754,-0.064931,-0.064971,-0.064918,-0.064981,-0.065022,-0.065021,-0.065066,-0.065129,-0.065011,-0.065033,-0.064919
0.47545,-0.064937,-0.064975,-0.064915,-0.064994,-0.065037,-0.065011,-0.065084,-0.065117,-0.065002,-0.065033,-0.064892
0.4755,-0.064931,-0.064987,-0.064918,-0.06499,-0.065043,-0.065011,-0.065081,-0.065102,-0.065005,-0.065021,-0.064874
0.47555,-0.064934,-0.064984,-0.064918,-0.064981,-0.065052,-0.065008,-0.065056,-0.065092,-0.06499,-0.065005,-0.064874
0.4756,-0.064943,-0.064978,-0.064911,-0.064978,-0.065055,-0.065011,-0.065038,-0.065092,-0.064969,-0.064981,-0.064898
0.47565,-0.064946,-0.064965,-0.064899,-0.064984,-0.065058,-0.065024,-0.065026,-0.065077,-0.064953,-0.064972,-0.064913
0.4757,-0.064962,-0.06495,-0.064899,-0.064984,-0.065058,-0.06503,-0.065014,-0.06505,-0.064947,-0.064969,-0.064907
0.47575,-0.06498,-0.064956,-0.064908,-0.064987,-0.065058,-0.065021,-0.065026,-0.065037,-0.064966,-0.064969,-0.064919
0.4758,-0.064995,-0.064975,-0.06493,-0.064987,-0.065055,-0.065014,-0.065035,-0.065037,-0.06496,-0.064966,-0.064941
0.47585,-0.064998,-0.064971,-0.064951,-0.064987,-0.065055,-0.065011,-0.06505,-0.065044,-0.064966,-0.064975,-0.064956
0.4759,-0.065004,-0.064993,-0.064973,-0.064981,-0.065061,-0.065024,-0.065056,-0.065068,-0.06499,-0.064975,-0.064959
0.47595,-0.065017,-0.064987,-0.064982,-0.064984,-0.065046,-0.06503,-0.065053,-0.065074,-0.064999,-0.06496,-0.064971
0.476,-0.065026,-0.06499,-0.064973,-0.064997,-0.065016,-0.065042,-0.065038,-0.065071,-0.064999,-0.064947,-0.064971
0.47605,-0.065026,-0.06499,-0.064966,-0.065006,-0.064994,-0.065048,-0.065017,-0.065047,-0.065008,-0.06495,-0.064962
0.4761,-0.065023,-0.065008,-0.06496,-0.065015,-0.064982,-0.065033,-0.064992,-0.065013,-0.065021,-0.064957,-0.064956
0.47615,-0.065017,-0.065023,-0.06496,-0.065027,-0.064979,-0.064999,-0.064986,-0.065004,-0.06503,-0.06495,-0.06495
0.4762,-0.065017,-0.065029,-0.064954,-0.065027,-0.064976,-0.064975,-0.065014,-0.064986,-0.065024,-0.064941,-0.064959
0.47625,-0.06502,-0.065033,-0.064942,-0.065015,-0.064976,-0.06496,-0.065041,-0.06498,-0.065018,-0.064954,-0.064971
0.4763,-0.065035,-0.065014,-0.064936,-0.065009,-0.064976,-0.06495,-0.065047,-0.064967,-0.064993,-0.06495,-0.064965
0.47635,-0.065032,-0.064996,-0.064927,-0.065015,-0.064979,-0.064981,-0.065038,-0.064967,-0.06499,-0.064938,-0.064959
0.4764,-0.065029,-0.064987,-0.064924,-0.065024,-0.064994,-0.064993,-0.065038,-0.064986,-0.064987,-0.064929,-0.064956
0.47645,-0.065032,-0.065002,-0.064942,-0.065036,-0.065013,-0.064996,-0.065032,-0.064986,-0.064993,-0.064917,-0.064944
0.4765,-0.065026,-0.065008,-0.064957,-0.065051,-0.06501,-0.06499,-0.065008,-0.06498,-0.064993,-0.064932,-0.064935
0.47655,-0.065004,-0.065008,-0.064945,-0.065051,-0.065006,-0.064987,-0.064989,-0.064986,-0.06499,-0.064932,-0.064953
0.4766,-0.064992,-0.065017,-0.064939,-0.065036,-0.065006,-0.064996,-0.064989,-0.06498,-0.064987,-0.064905,-0.06495
0.47665,-0.065001,-0.06502,-0.064951,-0.065015,-0.065013,-0.065011,-0.064992,-0.06498,-0.064969,-0.064883,-0.064962
0.4767,-0.065011,-0.065008,-0.064966,-0.064984,-0.065013,-0.065024,-0.064989,-0.06498,-0.064972,-0.064886,-0.064971
0.47675,-0.065029,-0.065005,-0.064979,-0.064981,-0.065006,-0.065024,-0.064995,-0.064973,-0.064963,-0.064883,-0.064989
0.4768,-0.065038,-0.064999,-0.064976,-0.06499,-0.065019,-0.065018,-0.065001,-0.064976,-0.064966,-0.06488,-0.064996
0.47685,-0.065029,-0.064993,-0.064966,-0.064994,-0.065031,-0.065018,-0.065008,-0.06498,-0.064966,-0.064883,-0.064999
0.4769,-0.065023,-0.064993,-0.06496,-0.065,-0.065043,-0.065033,-0.064995,-0.06498,-0.064966,-0.064883,-0.065011
0.47695,-0.065026,-0.064971,-0.064942,-0.065012,-0.065049,-0.065042,-0.065001,-0.064958,-0.064969,-0.064883,-0.065017
0.477,-0.065038,-0.06495,-0.064936,-0.065012,-0.065052,-0.06503,-0.065026,-0.064946,-0.06499,-0.064883,-0.065017
0.47705,-0.065047,-0.064944,-0.06493,-0.065021,-0.065049,-0.065005,-0.065035,-0.06494,-0.064999,-0.064883,-0.065002
0.4771,-0.065029,-0.064953,-0.064951,-0.06503,-0.065034,-0.064999,-0.065044,-0.064931,-0.064993,-0.064883,-0.064983
0.47715,-0.065032,-0.064965,-0.064973,-0.065015,-0.065025,-0.064996,-0.065032,-0.06494,-0.064984,-0.064889,-0.064971
0.4772,-0.065029,-0.064975,-0.064991,-0.065024,-0.065028,-0.064996,-0.065017,-0.064949,-0.064987,-0.064886,-0.064956
0.47725,-0.06502,-0.064971,-0.064988,-0.065015,-0.065022,-0.065021,-0.06502,-0.064952,-0.06499,-0.064899,-0.064947
0.4773,-0.065029,-0.064971,-0.064979,-0.065012,-0.065016,-0.065045,-0.065032,-0.064949,-0.064996,-0.064896,-0.064956
0.47735,-0.065041,-0.064953,-0.064988,-0.065015,-0.065006,-0.065054,-0.065038,-0.064937,-0.065002,-0.064899,-0.064971
0.4774,-0.065053,-0.064947,-0.065015,-0.065021,-0.065006,-0.065054,-0.065041,-0.064952,-0.065005,-0.064902,-0.064977
0.47745,-0.06505,-0.064944,-0.065031,-0.06503,-0.065028,-0.065054,-0.065038,-0.064949,-0.064993,-0.064917,-0.06498
0.4775,-0.065047,-0.064959,-0.065046,-0.065024,-0.065037,-0.065054,-0.065029,-0.064931,-0.064978,-0.064929,-0.064996
0.47755,-0.065041,-0.064975,-0.06504,-0.065015,-0.065034,-0.065045,-0.065017,-0.064906,-0.064966,-0.064926,-0.065008
0.4776,-0.06505,-0.064978,-0.065046,-0.065009,-0.065028,-0.06503,-0.065017,-0.0649,-0.064969,-0.064923,-0.065002
